C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 09:25:28.553000 33636 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 66.0 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16

step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 127719ms | tok/sec: 1,026 | mfu: 1.6% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 10.825907 | lrm: 0.00 | dt: 2481ms | tok/sec: 52,825 | mfu: 81.2% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 10.825649 | lrm: 0.00 | dt: 2437ms | tok/sec: 53,789 | mfu: 82.7% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 10.825500 | lrm: 0.00 | dt: 2434ms | tok/sec: 53,860 | mfu: 82.8% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 10.825653 | lrm: 0.00 | dt: 2435ms | tok/sec: 53,838 | mfu: 82.7% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 10.825556 | lrm: 0.00 | dt: 2436ms | tok/sec: 53,807 | mfu: 82.7% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 10.825661 | lrm: 0.00 | dt: 2434ms | tok/sec: 53,855 | mfu: 82.8% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 10.825645 | lrm: 0.00 | dt: 2437ms | tok/sec: 53,788 | mfu: 82.7% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 10.825635 | lrm: 0.00 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 10.825606 | lrm: 0.00 | dt: 2433ms | tok/sec: 53,877 | mfu: 82.8% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 10.825648 | lrm: 0.00 | dt: 2438ms | tok/sec: 53,758 | mfu: 82.6% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 10.825783 | lrm: 0.00 | dt: 2435ms | tok/sec: 53,830 | mfu: 82.7% | epoch: 1 | remaining: 3598s    
step 00012 (0.1%) | loss: 10.825690 | lrm: 0.01 | dt: 2433ms | tok/sec: 53,877 | mfu: 82.8% | epoch: 1 | remaining: 3595s    
step 00013 (0.1%) | loss: 10.818745 | lrm: 0.03 | dt: 2441ms | tok/sec: 53,704 | mfu: 82.5% | epoch: 1 | remaining: 3593s    
step 00014 (0.2%) | loss: 10.807785 | lrm: 0.04 | dt: 2440ms | tok/sec: 53,715 | mfu: 82.5% | epoch: 1 | remaining: 3590s    
step 00015 (0.3%) | loss: 10.791496 | lrm: 0.05 | dt: 2439ms | tok/sec: 53,742 | mfu: 82.6% | epoch: 1 | remaining: 3588s    
step 00016 (0.3%) | loss: 10.759168 | lrm: 0.07 | dt: 2438ms | tok/sec: 53,757 | mfu: 82.6% | epoch: 1 | remaining: 3585s    
step 00017 (0.4%) | loss: 10.705349 | lrm: 0.08 | dt: 2456ms | tok/sec: 53,367 | mfu: 82.0% | epoch: 1 | remaining: 3583s    
step 00018 (0.5%) | loss: 10.633051 | lrm: 0.09 | dt: 2477ms | tok/sec: 52,923 | mfu: 81.3% | epoch: 1 | remaining: 3580s    
step 00019 (0.5%) | loss: 10.537039 | lrm: 0.11 | dt: 2474ms | tok/sec: 52,980 | mfu: 81.4% | epoch: 1 | remaining: 3578s    
step 00020 (0.6%) | loss: 10.410185 | lrm: 0.12 | dt: 2459ms | tok/sec: 53,293 | mfu: 81.9% | epoch: 1 | remaining: 3576s    
step 00021 (0.7%) | loss: 10.265240 | lrm: 0.14 | dt: 2467ms | tok/sec: 53,130 | mfu: 81.6% | epoch: 1 | remaining: 3573s    
step 00022 (0.7%) | loss: 10.104853 | lrm: 0.15 | dt: 2430ms | tok/sec: 53,931 | mfu: 82.9% | epoch: 1 | remaining: 3571s    
step 00023 (0.8%) | loss: 9.932844 | lrm: 0.16 | dt: 2428ms | tok/sec: 53,993 | mfu: 83.0% | epoch: 1 | remaining: 3568s    
step 00024 (0.9%) | loss: 9.758039 | lrm: 0.18 | dt: 2548ms | tok/sec: 51,445 | mfu: 79.1% | epoch: 1 | remaining: 3566s    
step 00025 (1.0%) | loss: 9.568308 | lrm: 0.19 | dt: 2437ms | tok/sec: 53,793 | mfu: 82.7% | epoch: 1 | remaining: 3563s    
step 00026 (1.0%) | loss: 9.383656 | lrm: 0.20 | dt: 2445ms | tok/sec: 53,614 | mfu: 82.4% | epoch: 1 | remaining: 3561s    
step 00027 (1.1%) | loss: 9.177205 | lrm: 0.22 | dt: 2449ms | tok/sec: 53,528 | mfu: 82.3% | epoch: 1 | remaining: 3558s    
step 00028 (1.2%) | loss: 9.023103 | lrm: 0.23 | dt: 2464ms | tok/sec: 53,190 | mfu: 81.7% | epoch: 1 | remaining: 3556s    
step 00029 (1.2%) | loss: 8.837477 | lrm: 0.25 | dt: 2491ms | tok/sec: 52,611 | mfu: 80.8% | epoch: 1 | remaining: 3553s    
step 00030 (1.3%) | loss: 8.703597 | lrm: 0.26 | dt: 2454ms | tok/sec: 53,408 | mfu: 82.1% | epoch: 1 | remaining: 3551s    
step 00031 (1.4%) | loss: 8.518965 | lrm: 0.27 | dt: 2489ms | tok/sec: 52,666 | mfu: 80.9% | epoch: 1 | remaining: 3548s    
step 00122 (7.6%) | loss: 4.038615 | lrm: 1.00 | dt: 2472ms | tok/sec: 53,015 | mfu: 81.5% | epoch: 1 | remaining: 3323s    
step 00123 (7.7%) | loss: 4.069489 | lrm: 1.00 | dt: 2543ms | tok/sec: 51,539 | mfu: 79.2% | epoch: 1 | remaining: 3321s    
step 00124 (7.8%) | loss: 3.989428 | lrm: 1.00 | dt: 2498ms | tok/sec: 52,477 | mfu: 80.6% | epoch: 1 | remaining: 3318s    
step 00125 (7.8%) | loss: 4.005044 | lrm: 1.00 | dt: 2452ms | tok/sec: 53,456 | mfu: 82.1% | epoch: 1 | remaining: 3316s    
step 00126 (7.9%) | loss: 3.956598 | lrm: 1.00 | dt: 2452ms | tok/sec: 53,444 | mfu: 82.1% | epoch: 1 | remaining: 3313s    
step 00127 (8.0%) | loss: 3.977966 | lrm: 1.00 | dt: 2462ms | tok/sec: 53,238 | mfu: 81.8% | epoch: 1 | remaining: 3311s    
step 00128 (8.0%) | loss: 4.012173 | lrm: 1.00 | dt: 2560ms | tok/sec: 51,209 | mfu: 78.7% | epoch: 1 | remaining: 3308s    
step 00129 (8.1%) | loss: 4.063933 | lrm: 1.00 | dt: 2447ms | tok/sec: 53,573 | mfu: 82.3% | epoch: 1 | remaining: 3306s    
step 00130 (8.2%) | loss: 4.007433 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,604 | mfu: 80.8% | epoch: 1 | remaining: 3303s    
step 00131 (8.2%) | loss: 3.967845 | lrm: 1.00 | dt: 2447ms | tok/sec: 53,557 | mfu: 82.3% | epoch: 1 | remaining: 3301s    
step 00132 (8.3%) | loss: 3.959608 | lrm: 1.00 | dt: 2457ms | tok/sec: 53,355 | mfu: 82.0% | epoch: 1 | remaining: 3299s    
step 00133 (8.4%) | loss: 3.977426 | lrm: 1.00 | dt: 2439ms | tok/sec: 53,738 | mfu: 82.6% | epoch: 1 | remaining: 3296s    
step 00134 (8.4%) | loss: 4.010102 | lrm: 1.00 | dt: 2434ms | tok/sec: 53,859 | mfu: 82.8% | epoch: 1 | remaining: 3294s    
step 00135 (8.5%) | loss: 4.011037 | lrm: 1.00 | dt: 2445ms | tok/sec: 53,611 | mfu: 82.4% | epoch: 1 | remaining: 3291s    
step 00136 (8.6%) | loss: 4.031229 | lrm: 1.00 | dt: 2474ms | tok/sec: 52,972 | mfu: 81.4% | epoch: 1 | remaining: 3289s    
step 00137 (8.6%) | loss: 3.998333 | lrm: 1.00 | dt: 2479ms | tok/sec: 52,871 | mfu: 81.2% | epoch: 1 | remaining: 3286s    
step 00138 (8.7%) | loss: 4.034053 | lrm: 1.00 | dt: 2517ms | tok/sec: 52,067 | mfu: 80.0% | epoch: 1 | remaining: 3284s    
step 00139 (8.8%) | loss: 3.958765 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,595 | mfu: 80.8% | epoch: 1 | remaining: 3281s    
step 00140 (8.9%) | loss: 3.907016 | lrm: 1.00 | dt: 2469ms | tok/sec: 53,096 | mfu: 81.6% | epoch: 1 | remaining: 3279s    
step 00141 (8.9%) | loss: 3.905528 | lrm: 1.00 | dt: 2437ms | tok/sec: 53,777 | mfu: 82.6% | epoch: 1 | remaining: 3276s    
step 00142 (9.0%) | loss: 3.906163 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 3274s    
step 00143 (9.1%) | loss: 3.899518 | lrm: 1.00 | dt: 2435ms | tok/sec: 53,827 | mfu: 82.7% | epoch: 1 | remaining: 3272s    
step 00144 (9.1%) | loss: 3.892370 | lrm: 1.00 | dt: 2455ms | tok/sec: 53,398 | mfu: 82.1% | epoch: 1 | remaining: 3269s    
step 00145 (9.2%) | loss: 3.907423 | lrm: 1.00 | dt: 2468ms | tok/sec: 53,111 | mfu: 81.6% | epoch: 1 | remaining: 3267s    
step 00146 (9.3%) | loss: 3.934613 | lrm: 1.00 | dt: 2474ms | tok/sec: 52,981 | mfu: 81.4% | epoch: 1 | remaining: 3264s    
step 00147 (9.3%) | loss: 3.850940 | lrm: 1.00 | dt: 2471ms | tok/sec: 53,040 | mfu: 81.5% | epoch: 1 | remaining: 3262s    
step 00148 (9.4%) | loss: 3.800989 | lrm: 1.00 | dt: 2499ms | tok/sec: 52,451 | mfu: 80.6% | epoch: 1 | remaining: 3259s    
step 00149 (9.5%) | loss: 3.769614 | lrm: 1.00 | dt: 2496ms | tok/sec: 52,505 | mfu: 80.7% | epoch: 1 | remaining: 3257s    
step 00150 (9.5%) | loss: 3.720865 | lrm: 1.00 | dt: 2508ms | tok/sec: 52,256 | mfu: 80.3% | epoch: 1 | remaining: 3254s    
step 00151 (9.6%) | loss: 3.775161 | lrm: 1.00 | dt: 2797ms | tok/sec: 46,857 | mfu: 72.0% | epoch: 1 | remaining: 3251s    
step 00152 (9.7%) | loss: 3.783642 | lrm: 1.00 | dt: 2769ms | tok/sec: 47,332 | mfu: 72.7% | epoch: 1 | remaining: 3249s    
step 00153 (9.8%) | loss: 3.761059 | lrm: 1.00 | dt: 2531ms | tok/sec: 51,791 | mfu: 79.6% | epoch: 1 | remaining: 3246s    
step 00154 (9.8%) | loss: 3.726435 | lrm: 1.00 | dt: 2432ms | tok/sec: 53,902 | mfu: 82.8% | epoch: 1 | remaining: 3244s    
step 00155 (9.9%) | loss: 3.797982 | lrm: 1.00 | dt: 2453ms | tok/sec: 53,444 | mfu: 82.1% | epoch: 1 | remaining: 3241s    
step 00156 (10.0%) | loss: 3.710772 | lrm: 1.00 | dt: 2496ms | tok/sec: 52,504 | mfu: 80.7% | epoch: 1 | remaining: 3239s    
step 00157 (10.0%) | loss: 3.679763 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,599 | mfu: 80.8% | epoch: 1 | remaining: 3236s    
step 00158 (10.1%) | loss: 3.657715 | lrm: 1.00 | dt: 2479ms | tok/sec: 52,877 | mfu: 81.3% | epoch: 1 | remaining: 3234s    
step 00159 (10.2%) | loss: 3.672289 | lrm: 1.00 | dt: 2491ms | tok/sec: 52,628 | mfu: 80.9% | epoch: 1 | remaining: 3231s    
step 00160 (10.2%) | loss: 3.679229 | lrm: 1.00 | dt: 2451ms | tok/sec: 53,485 | mfu: 82.2% | epoch: 1 | remaining: 3229s    
step 00161 (10.3%) | loss: 3.630935 | lrm: 1.00 | dt: 2429ms | tok/sec: 53,966 | mfu: 82.9% | epoch: 1 | remaining: 3226s    
step 00162 (10.4%) | loss: 3.591192 | lrm: 1.00 | dt: 2439ms | tok/sec: 53,746 | mfu: 82.6% | epoch: 1 | remaining: 3224s    
step 00163 (10.4%) | loss: 3.595143 | lrm: 1.00 | dt: 2497ms | tok/sec: 52,494 | mfu: 80.7% | epoch: 1 | remaining: 3221s    
step 00164 (10.5%) | loss: 3.588341 | lrm: 1.00 | dt: 2480ms | tok/sec: 52,845 | mfu: 81.2% | epoch: 1 | remaining: 3219s    
step 00165 (10.6%) | loss: 3.580411 | lrm: 1.00 | dt: 2449ms | tok/sec: 53,517 | mfu: 82.2% | epoch: 1 | remaining: 3216s    
step 00166 (10.7%) | loss: 3.669080 | lrm: 1.00 | dt: 2433ms | tok/sec: 53,883 | mfu: 82.8% | epoch: 1 | remaining: 3214s    
step 00167 (10.7%) | loss: 3.628667 | lrm: 1.00 | dt: 2475ms | tok/sec: 52,952 | mfu: 81.4% | epoch: 1 | remaining: 3212s    
step 00168 (10.8%) | loss: 3.656159 | lrm: 1.00 | dt: 2499ms | tok/sec: 52,456 | mfu: 80.6% | epoch: 1 | remaining: 3209s    
step 00169 (10.9%) | loss: 3.685626 | lrm: 1.00 | dt: 2496ms | tok/sec: 52,512 | mfu: 80.7% | epoch: 1 | remaining: 3207s    
step 00170 (10.9%) | loss: 3.712031 | lrm: 1.00 | dt: 2524ms | tok/sec: 51,936 | mfu: 79.8% | epoch: 1 | remaining: 3204s    
step 00171 (11.0%) | loss: 3.654658 | lrm: 1.00 | dt: 2456ms | tok/sec: 53,363 | mfu: 82.0% | epoch: 1 | remaining: 3202s    
step 00172 (11.1%) | loss: 3.646376 | lrm: 1.00 | dt: 2430ms | tok/sec: 53,935 | mfu: 82.9% | epoch: 1 | remaining: 3199s    
step 00173 (11.1%) | loss: 3.686235 | lrm: 1.00 | dt: 2518ms | tok/sec: 52,054 | mfu: 80.0% | epoch: 1 | remaining: 3197s    
step 00174 (11.2%) | loss: 3.668887 | lrm: 1.00 | dt: 2618ms | tok/sec: 50,068 | mfu: 76.9% | epoch: 1 | remaining: 3194s    
step 00175 (11.3%) | loss: 3.677810 | lrm: 1.00 | dt: 2535ms | tok/sec: 51,711 | mfu: 79.5% | epoch: 1 | remaining: 3191s    
step 00176 (11.3%) | loss: 3.708207 | lrm: 1.00 | dt: 2548ms | tok/sec: 51,449 | mfu: 79.1% | epoch: 1 | remaining: 3189s    
step 00177 (11.4%) | loss: 3.712262 | lrm: 1.00 | dt: 2533ms | tok/sec: 51,739 | mfu: 79.5% | epoch: 1 | remaining: 3186s    
step 00178 (11.5%) | loss: 3.652695 | lrm: 1.00 | dt: 2535ms | tok/sec: 51,705 | mfu: 79.5% | epoch: 1 | remaining: 3184s    
step 00179 (11.6%) | loss: 3.682225 | lrm: 1.00 | dt: 2522ms | tok/sec: 51,974 | mfu: 79.9% | epoch: 1 | remaining: 3181s    
step 00180 (11.6%) | loss: 3.622988 | lrm: 1.00 | dt: 2525ms | tok/sec: 51,902 | mfu: 79.8% | epoch: 1 | remaining: 3179s    
step 00181 (11.7%) | loss: 3.601826 | lrm: 1.00 | dt: 2561ms | tok/sec: 51,171 | mfu: 78.6% | epoch: 1 | remaining: 3176s    
step 00182 (11.8%) | loss: 3.693941 | lrm: 1.00 | dt: 2531ms | tok/sec: 51,781 | mfu: 79.6% | epoch: 1 | remaining: 3174s    
step 00183 (11.8%) | loss: 3.646893 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,802 | mfu: 79.6% | epoch: 1 | remaining: 3171s    
step 00184 (11.9%) | loss: 3.630669 | lrm: 1.00 | dt: 2569ms | tok/sec: 51,021 | mfu: 78.4% | epoch: 1 | remaining: 3169s    
step 00185 (12.0%) | loss: 3.710996 | lrm: 1.00 | dt: 2528ms | tok/sec: 51,857 | mfu: 79.7% | epoch: 1 | remaining: 3166s    
step 00186 (12.1%) | loss: 3.607759 | lrm: 1.00 | dt: 2522ms | tok/sec: 51,979 | mfu: 79.9% | epoch: 1 | remaining: 3164s    
step 00187 (12.1%) | loss: 3.630992 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,604 | mfu: 80.8% | epoch: 1 | remaining: 3161s    
step 00188 (12.2%) | loss: 3.669168 | lrm: 1.00 | dt: 2500ms | tok/sec: 52,420 | mfu: 80.6% | epoch: 1 | remaining: 3159s    
step 00189 (12.3%) | loss: 3.604067 | lrm: 1.00 | dt: 2485ms | tok/sec: 52,737 | mfu: 81.0% | epoch: 1 | remaining: 3156s    
step 00190 (12.3%) | loss: 3.624277 | lrm: 1.00 | dt: 2489ms | tok/sec: 52,668 | mfu: 80.9% | epoch: 1 | remaining: 3154s    
step 00191 (12.4%) | loss: 3.677077 | lrm: 1.00 | dt: 2485ms | tok/sec: 52,742 | mfu: 81.0% | epoch: 1 | remaining: 3151s    
step 00192 (12.5%) | loss: 3.682643 | lrm: 1.00 | dt: 2572ms | tok/sec: 50,965 | mfu: 78.3% | epoch: 1 | remaining: 3149s    
step 00193 (12.5%) | loss: 3.662238 | lrm: 1.00 | dt: 2483ms | tok/sec: 52,790 | mfu: 81.1% | epoch: 1 | remaining: 3146s    
step 00194 (12.6%) | loss: 3.602552 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,711 | mfu: 81.0% | epoch: 1 | remaining: 3144s    
step 00195 (12.7%) | loss: 3.597158 | lrm: 1.00 | dt: 2503ms | tok/sec: 52,371 | mfu: 80.5% | epoch: 1 | remaining: 3141s    
step 00196 (12.7%) | loss: 3.510211 | lrm: 1.00 | dt: 2507ms | tok/sec: 52,284 | mfu: 80.3% | epoch: 1 | remaining: 3139s    
step 00197 (12.8%) | loss: 3.445037 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,700 | mfu: 81.0% | epoch: 1 | remaining: 3136s    
step 00198 (12.9%) | loss: 3.390055 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,700 | mfu: 81.0% | epoch: 1 | remaining: 3134s    
step 00199 (13.0%) | loss: 3.339639 | lrm: 1.00 | dt: 2490ms | tok/sec: 52,644 | mfu: 80.9% | epoch: 1 | remaining: 3131s    
step 00200 (13.0%) | loss: 3.365538 | lrm: 1.00 | dt: 2489ms | tok/sec: 52,657 | mfu: 80.9% | epoch: 1 | remaining: 3129s    
step 00201 (13.1%) | loss: 3.384080 | lrm: 1.00 | dt: 2485ms | tok/sec: 52,746 | mfu: 81.1% | epoch: 1 | remaining: 3126s    
step 00202 (13.2%) | loss: 3.437629 | lrm: 1.00 | dt: 2482ms | tok/sec: 52,819 | mfu: 81.2% | epoch: 1 | remaining: 3124s    
step 00203 (13.2%) | loss: 3.449817 | lrm: 1.00 | dt: 2482ms | tok/sec: 52,812 | mfu: 81.2% | epoch: 1 | remaining: 3121s    
step 00204 (13.3%) | loss: 3.472324 | lrm: 1.00 | dt: 2505ms | tok/sec: 52,329 | mfu: 80.4% | epoch: 1 | remaining: 3119s    
step 00205 (13.4%) | loss: 3.519038 | lrm: 1.00 | dt: 2494ms | tok/sec: 52,554 | mfu: 80.8% | epoch: 1 | remaining: 3116s    
step 00206 (13.4%) | loss: 3.588891 | lrm: 1.00 | dt: 2489ms | tok/sec: 52,666 | mfu: 80.9% | epoch: 1 | remaining: 3114s    
step 00207 (13.5%) | loss: 3.594902 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,730 | mfu: 81.0% | epoch: 1 | remaining: 3111s    
step 00208 (13.6%) | loss: 3.601279 | lrm: 1.00 | dt: 2485ms | tok/sec: 52,743 | mfu: 81.0% | epoch: 1 | remaining: 3109s    
step 00209 (13.6%) | loss: 3.642885 | lrm: 1.00 | dt: 2502ms | tok/sec: 52,380 | mfu: 80.5% | epoch: 1 | remaining: 3106s    
step 00210 (13.7%) | loss: 3.660762 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,709 | mfu: 81.0% | epoch: 1 | remaining: 3104s    
step 00211 (13.8%) | loss: 3.586411 | lrm: 1.00 | dt: 2484ms | tok/sec: 52,757 | mfu: 81.1% | epoch: 1 | remaining: 3101s    
step 00212 (13.9%) | loss: 3.617905 | lrm: 1.00 | dt: 2491ms | tok/sec: 52,611 | mfu: 80.8% | epoch: 1 | remaining: 3099s    
step 00213 (13.9%) | loss: 3.688715 | lrm: 1.00 | dt: 2483ms | tok/sec: 52,794 | mfu: 81.1% | epoch: 1 | remaining: 3096s    
step 00214 (14.0%) | loss: 3.738278 | lrm: 1.00 | dt: 2485ms | tok/sec: 52,736 | mfu: 81.0% | epoch: 1 | remaining: 3094s    
step 00215 (14.1%) | loss: 3.710144 | lrm: 1.00 | dt: 2492ms | tok/sec: 52,606 | mfu: 80.8% | epoch: 1 | remaining: 3091s    
step 00216 (14.1%) | loss: 3.682880 | lrm: 1.00 | dt: 2513ms | tok/sec: 52,150 | mfu: 80.1% | epoch: 1 | remaining: 3089s    
step 00217 (14.2%) | loss: 3.712918 | lrm: 1.00 | dt: 2530ms | tok/sec: 51,804 | mfu: 79.6% | epoch: 1 | remaining: 3086s    
step 00218 (14.3%) | loss: 3.689008 | lrm: 1.00 | dt: 2546ms | tok/sec: 51,472 | mfu: 79.1% | epoch: 1 | remaining: 3084s    
step 00219 (14.3%) | loss: 3.722237 | lrm: 1.00 | dt: 2601ms | tok/sec: 50,401 | mfu: 77.4% | epoch: 1 | remaining: 3081s    
step 00220 (14.4%) | loss: 3.651884 | lrm: 1.00 | dt: 2503ms | tok/sec: 52,368 | mfu: 80.5% | epoch: 1 | remaining: 3079s    
step 00221 (14.5%) | loss: 3.596879 | lrm: 1.00 | dt: 2481ms | tok/sec: 52,833 | mfu: 81.2% | epoch: 1 | remaining: 3076s    
step 00222 (14.6%) | loss: 3.571080 | lrm: 1.00 | dt: 2494ms | tok/sec: 52,545 | mfu: 80.7% | epoch: 1 | remaining: 3074s    
step 00223 (14.6%) | loss: 3.566603 | lrm: 1.00 | dt: 2490ms | tok/sec: 52,640 | mfu: 80.9% | epoch: 1 | remaining: 3071s    
step 00224 (14.7%) | loss: 3.510104 | lrm: 1.00 | dt: 2488ms | tok/sec: 52,677 | mfu: 80.9% | epoch: 1 | remaining: 3069s    
step 00225 (14.8%) | loss: 3.558714 | lrm: 1.00 | dt: 2488ms | tok/sec: 52,690 | mfu: 81.0% | epoch: 1 | remaining: 3066s    
step 00226 (14.8%) | loss: 3.476958 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,720 | mfu: 81.0% | epoch: 1 | remaining: 3064s    
step 00227 (14.9%) | loss: 3.542289 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,731 | mfu: 81.0% | epoch: 1 | remaining: 3061s    
step 00228 (15.0%) | loss: 3.532354 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,696 | mfu: 81.0% | epoch: 1 | remaining: 3059s    
step 00229 (15.0%) | loss: 3.581630 | lrm: 1.00 | dt: 2479ms | tok/sec: 52,867 | mfu: 81.2% | epoch: 1 | remaining: 3056s    
step 00230 (15.1%) | loss: 3.563102 | lrm: 1.00 | dt: 2481ms | tok/sec: 52,824 | mfu: 81.2% | epoch: 1 | remaining: 3054s    
step 00231 (15.2%) | loss: 3.510762 | lrm: 1.00 | dt: 2482ms | tok/sec: 52,805 | mfu: 81.1% | epoch: 1 | remaining: 3051s    
step 00232 (15.2%) | loss: 3.481990 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,727 | mfu: 81.0% | epoch: 1 | remaining: 3049s    
step 00233 (15.3%) | loss: 3.431401 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,713 | mfu: 81.0% | epoch: 1 | remaining: 3046s    
step 00234 (15.4%) | loss: 3.536202 | lrm: 1.00 | dt: 2484ms | tok/sec: 52,756 | mfu: 81.1% | epoch: 1 | remaining: 3044s    
step 00235 (15.4%) | loss: 3.473098 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,703 | mfu: 81.0% | epoch: 1 | remaining: 3041s    
step 00236 (15.5%) | loss: 3.460461 | lrm: 1.00 | dt: 2488ms | tok/sec: 52,690 | mfu: 81.0% | epoch: 1 | remaining: 3039s    
step 00237 (15.6%) | loss: 3.435243 | lrm: 1.00 | dt: 2488ms | tok/sec: 52,686 | mfu: 81.0% | epoch: 1 | remaining: 3036s    
step 00238 (15.7%) | loss: 3.384348 | lrm: 1.00 | dt: 2478ms | tok/sec: 52,890 | mfu: 81.3% | epoch: 1 | remaining: 3034s    
step 00239 (15.7%) | loss: 3.363850 | lrm: 1.00 | dt: 2481ms | tok/sec: 52,837 | mfu: 81.2% | epoch: 1 | remaining: 3031s    
step 00240 (15.8%) | loss: 3.402385 | lrm: 1.00 | dt: 2479ms | tok/sec: 52,864 | mfu: 81.2% | epoch: 1 | remaining: 3029s    
step 00241 (15.9%) | loss: 3.353560 | lrm: 1.00 | dt: 2481ms | tok/sec: 52,821 | mfu: 81.2% | epoch: 1 | remaining: 3026s    
step 00242 (15.9%) | loss: 3.317317 | lrm: 1.00 | dt: 2486ms | tok/sec: 52,718 | mfu: 81.0% | epoch: 1 | remaining: 3024s    
step 00243 (16.0%) | loss: 3.316031 | lrm: 1.00 | dt: 2489ms | tok/sec: 52,665 | mfu: 80.9% | epoch: 1 | remaining: 3021s    
step 00244 (16.1%) | loss: 3.324292 | lrm: 1.00 | dt: 2483ms | tok/sec: 52,781 | mfu: 81.1% | epoch: 1 | remaining: 3019s    
step 00245 (16.1%) | loss: 3.377673 | lrm: 1.00 | dt: 2490ms | tok/sec: 52,638 | mfu: 80.9% | epoch: 1 | remaining: 3016s    
step 00246 (16.2%) | loss: 3.355971 | lrm: 1.00 | dt: 2487ms | tok/sec: 52,698 | mfu: 81.0% | epoch: 1 | remaining: 3014s    
step 00247 (16.3%) | loss: 3.374201 | lrm: 1.00 | dt: 2488ms | tok/sec: 52,673 | mfu: 80.9% | epoch: 1 | remaining: 3012s    
step 00248 (16.3%) | loss: 3.360863 | lrm: 1.00 | dt: 2478ms | tok/sec: 52,888 | mfu: 81.3% | epoch: 1 | remaining: 3009s    
step 00249 (16.4%) | loss: 3.372784 | lrm: 1.00 | dt: 2479ms | tok/sec: 52,869 | mfu: 81.2% | epoch: 1 | remaining: 3007s    
step 00250 (16.5%) | loss: 3.334714 | lrm: 1.00 | dt: 2476ms | tok/sec: 52,934 | mfu: 81.3% | epoch: 1 | remaining: 3004s    
step 00251 (16.6%) | loss: 3.353663 | lrm: 1.00 | dt: 2484ms | tok/sec: 52,767 | mfu: 81.1% | epoch: 1 | remaining: 3002s    
step 00252 (16.6%) | loss: 3.373234 | lrm: 1.00 | dt: 2484ms | tok/sec: 52,759 | mfu: 81.1% | epoch: 1 | remaining: 2999s    
